Year,Month,Day,Period,Value
2023,8,16,4,9905.342625
2023,8,16,5,9513.396612
2023,8,16,6,9464.495975
2023,8,16,7,9451.900356
2023,8,16,8,9552.665305
2023,8,16,9,9780.868277
2023,8,16,10,10649.22504
2023,8,16,11,11399.77572
2023,8,16,12,11981.39693
2023,8,16,13,12263.68697
2023,8,16,14,12302.95567
2023,8,16,15,12248.8686
2023,8,16,16,12379.2703
2023,8,16,17,12577.0956
2023,8,16,18,12758.62069
2023,8,16,19,12686.75157
2023,8,16,20,12790.4802
2023,8,16,21,12857.9038
2023,8,16,22,12731.2067
2023,8,16,23,12817.15327
2023,8,16,24,13419.52021
2023,8,17,1,12903.09984
2023,8,17,2,11945.09191
2023,8,17,3,11077.47607
2023,8,17,4,10291.36129
2023,8,17,5,10023.88962
2023,8,17,6,9855.701069
2023,8,17,7,9861.628419
2023,8,17,8,9983.880011
2023,8,17,9,10341.74376
2023,8,17,10,10772.95847
2023,8,17,11,11450.1582
2023,8,17,12,12138.4717
2023,8,17,13,12587.46846
2023,8,17,14,12466.69871
2023,8,17,15,12524.49037
2023,8,17,16,12794.18479
2023,8,17,17,12852.71737
2023,8,17,18,12876.42677
2023,8,17,19,13045.35624
2023,8,17,20,13128.33914
2023,8,17,21,13109.07525
2023,8,17,22,13082.40218
2023,8,17,23,13064.62013
2023,8,17,24,13526.2125
2023,8,18,1,13028.31511
2023,8,18,2,11873.96372
2023,8,18,3,11106.3719
2023,8,18,4,10230.60595
2023,8,18,5,10103.90885
2023,8,18,6,9929.792943
2023,8,18,7,9889.042413
2023,8,18,8,9952.761424
2023,8,18,9,10301.73415
2023,8,18,10,11010.79338
2023,8,18,11,11699.10689
2023,8,18,12,12254.79595
2023,8,18,13,12440.76655
2023,8,18,14,12467.43963
2023,8,18,15,12378.52938
2023,8,18,16,12600.06408
2023,8,18,17,12699.34719
2023,8,18,18,12634.88726
2023,8,18,19,12831.97164
2023,8,18,20,12764.54804
2023,8,18,21,12913.47271
2023,8,18,22,12817.15327
2023,8,18,23,12808.26225
2023,8,18,24,13376.54692
2023,8,19,1,12567.46365
2023,8,19,2,11835.43594
2023,8,19,3,10981.89755
2023,8,19,4,10390.6444
2023,8,19,5,10035.74432
2023,8,19,6,9809.764107
2023,8,19,7,9745.304177
2023,8,19,8,9887.560575
2023,8,19,9,10180.9644
2023,8,19,10,10924.84681
2023,8,19,11,11330.12936
2023,8,19,12,11895.45036
2023,8,19,13,11881.3729
2023,8,19,14,11821.35848
2023,8,19,15,11690.95679
2023,8,19,16,11978.43326
2023,8,19,17,12206.63623
2023,8,19,18,12113.28047
2023,8,19,19,12146.62181
2023,8,19,20,12291.10097
2023,8,19,21,12253.31411
2023,8,19,22,12078.45729
2023,8,19,23,12238.49573
2023,8,19,24,12726.76118
2023,8,20,1,12184.40867
2023,8,20,2,11518.32272
2023,8,20,3,10698.86659
2023,8,20,4,10074.2721
2023,8,20,5,9740.117746
2023,8,20,6,9563.779086
2023,8,20,7,9577.115623
2023,8,20,8,9563.779086
2023,8,20,9,9965.357043
2023,8,20,10,10751.47183
2023,8,20,11,11247.88738
2023,8,20,12,11773.93969
2023,8,20,13,12082.9028
2023,8,20,14,11965.83764
2023,8,20,15,11848.77248
2023,8,20,16,11923.60527
2023,8,20,17,12094.01658
2023,8,20,18,12029.55665
2023,8,20,19,12140.69446
2023,8,20,20,12049.56146
2023,8,20,21,12304.4375
2023,8,20,22,12269.61432
2023,8,20,23,12354.07906
2023,8,20,24,12940.14578
2023,8,21,1,12445.95298
2023,8,21,2,11509.4317
2023,8,21,3,10655.15239
2023,8,21,4,10180.9644
2023,8,21,5,9806.059514
2023,8,21,6,9592.674917
2023,8,21,7,9582.302055
2023,8,21,8,9644.539229
2023,8,21,9,9770.495414
2023,8,21,10,10083.90404
2023,8,21,11,10363.23041
2023,8,21,12,11084.88526
2023,8,21,13,11130.82222
2023,8,21,14,11128.59946
2023,8,21,15,10718.8714
2023,8,21,16,11269.37402
2023,8,21,17,11469.42208
2023,8,21,18,11451.64003
2023,8,21,19,11674.65657
2023,8,21,20,11758.38039
2023,8,21,21,11837.6587
2023,8,21,22,11905.0823
2023,8,21,23,12091.05291
2023,8,21,24,12674.89687
2023,8,22,1,12341.48344
2023,8,22,2,11286.41515
2023,8,22,3,10661.82066
2023,8,22,4,9959.429693
2023,8,22,5,9656.393928
2023,8,22,6,9547.478874
2023,8,22,7,9483.018943
2023,8,22,8,9403.740638
2023,8,22,9,9584.524811
2023,8,22,10,9817.173295
2023,8,22,11,10023.1487
2023,8,22,12,10522.52793
2023,8,22,13,10716.64864
2023,8,22,14,10713.68497
2023,8,22,15,10710.72129
2023,8,22,16,10680.34363
2023,8,22,17,10962.63367
2023,8,22,18,10882.61444
2023,8,22,19,10924.84681
2023,8,22,20,11203.43226
2023,8,22,21,11423.48512
2023,8,22,22,11543.51396
2023,8,22,23,11771.71693
2023,8,22,24,12254.05503
2023,8,23,1,11721.33445
2023,8,23,2,10888.54179
2023,8,23,3,10215.78758
2023,8,23,4,9697.144459
2023,8,23,5,9368.176539
2023,8,23,6,9208.138091
2023,8,23,7,9215.547279
2023,8,23,8,9300.012015
2023,8,23,9,9521.546718
2023,8,23,10,9785.313789
2023,8,23,11,10403.98094
2023,8,23,12,10872.24158
2023,8,23,13,11236.03268
2023,8,23,14,11218.25063
2023,8,23,15,11295.30618
2023,8,23,16,11237.51452
2023,8,23,17,11350.13417
2023,8,23,18,11344.94774
2023,8,23,19,11442.00809
2023,8,23,20,11712.44343
2023,8,23,21,11780.60795
2023,8,23,22,11936.94181
2023,8,23,23,12156.25375
2023,8,23,24,12621.55072
2023,8,24,1,12022.14746
2023,8,24,2,11140.45416
2023,8,24,3,10437.32228
2023,8,24,4,9928.311106
2023,8,24,5,9552.665305
2023,8,24,6,9382.253995
2023,8,24,7,9337.798871
2023,8,24,8,9292.602828
2023,8,24,9,9504.505587
2023,8,24,10,9940.165806
2023,8,24,11,10305.43874
2023,8,24,12,11050.06208
2023,8,24,13,11319.01558
2023,8,24,14,11331.6112
2023,8,24,15,11269.37402
2023,8,24,16,11365.69346
2023,8,24,17,11508.69078
2023,8,24,18,11498.31791
2023,8,24,19,11585.74633
2023,8,24,20,11714.66619
2023,8,24,21,11894.70944
2023,8,24,22,11785.05347
2023,8,24,23,11838.39962
2023,8,24,24,12577.0956
2023,8,25,1,11693.17954
2023,8,25,2,11015.2389
2023,8,25,3,10356.56214
2023,8,25,4,9836.437182
2023,8,25,5,9482.278025
2023,8,25,6,9352.617245
2023,8,25,7,9320.75774
2023,8,25,8,9506.728343
2023,8,25,9,9837.178101
2023,8,25,10,10516.60058
2023,8,25,11,11061.17586
2023,8,25,12,11714.66619
2023,8,25,13,11909.52781
2023,8,25,14,12090.31199
2023,8,25,15,11795.42633
2023,8,25,16,11812.46746
2023,8,25,17,12225.1592
2023,8,25,18,12225.90012
2023,8,25,19,12365.19284
2023,8,25,20,12364.45192
2023,8,25,21,12323.70139
2023,8,25,22,12218.49093
2023,8,25,23,12605.99143
2023,8,25,24,12946.07313
2023,8,26,1,12103.64852
2023,8,26,2,11447.93544
2023,8,26,3,10590.69246
2023,8,26,4,10063.89924
2023,8,26,5,9774.940927
2023,8,26,6,9517.101205
2023,8,26,7,9461.5323
2023,8,26,8,9829.027995
2023,8,26,9,10043.89443
2023,8,26,10,10624.0338
2023,8,26,11,11333.09304
2023,8,26,12,11908.7869
2023,8,26,13,12054.74789
2023,8,26,14,11928.05078
2023,8,26,15,11838.39962
2023,8,26,16,11893.96852
2023,8,26,17,12063.63891
2023,8,26,18,12009.55184
2023,8,26,19,12098.46209
2023,8,26,20,12167.36754
2023,8,26,21,12181.44499
2023,8,26,22,12269.61432
2023,8,26,23,12488.92627
2023,8,26,24,12847.53094
2023,8,27,1,12268.13248
2023,8,27,2,11364.95254
2023,8,27,3,10681.82546
2023,8,27,4,10073.53118
2023,8,27,5,9734.190396
2023,8,27,6,9603.047779
2023,8,27,7,9516.360287
2023,8,27,8,9540.810605
2023,8,27,9,9960.91153
2023,8,27,10,10708.49854
2023,8,27,11,11278.26505
2023,8,27,12,11749.48937
2023,8,27,13,11864.33177
2023,8,27,14,11737.63467
2023,8,27,15,11667.98831
2023,8,27,16,11649.46534
2023,8,27,17,11770.97601
2023,8,27,18,11996.21531
2023,8,27,19,11993.25163
2023,8,27,20,12151.80824
2023,8,27,21,12242.94125
2023,8,27,22,12285.91453
2023,8,27,23,12644.5192
2023,8,27,24,13003.86479
2023,8,28,1,12444.47114
2023,8,28,2,11463.49473
2023,8,28,3,10772.95847
2023,8,28,4,10200.22828
2023,8,28,5,9794.945733
2023,8,28,6,9459.309544
2023,8,28,7,9545.256118
2023,8,28,8,9651.948416
2023,8,28,9,9814.950539
2023,8,28,10,10365.45316
2023,8,28,11,10701.08935
2023,8,28,12,11253.81473
2023,8,28,13,11299.01077
2023,8,28,14,11187.13204
2023,8,28,15,11324.94293
2023,8,28,16,11399.77572
2023,8,28,17,11309.38364
2023,8,28,18,11210.84144
2023,8,28,19,11323.46109
2023,8,28,20,11565.0006
2023,8,28,21,11727.2618
2023,8,28,22,11591.67368
2023,8,28,23,12079.19821
2023,8,28,24,12293.32372
2023,8,29,1,11622.79226
2023,8,29,2,10996.71593
2023,8,29,3,10320.99804
2023,8,29,4,9771.236333
2023,8,29,5,9536.365093
2023,8,29,6,9273.33894
2023,8,29,7,9203.692579
2023,8,29,8,9437.8229
2023,8,29,9,9600.825023
2023,8,29,10,9808.28227
2023,8,29,11,10022.40779
2023,8,29,12,10636.62942
2023,8,29,13,11058.9531
2023,8,29,14,11204.91409
2023,8,29,15,11360.50703
2023,8,29,16,11466.45841
2023,8,29,17,11556.10958
2023,8,29,18,11573.89163
2023,8,29,19,11467.94025
2023,8,29,20,11594.63735
2023,8,29,21,11642.79707
2023,8,29,22,11807.28103
2023,8,29,23,12185.8905
2023,8,29,24,12450.39849
2023,8,30,1,11911.00965
2023,8,30,2,11001.16144
2023,8,30,3,10357.30306
2023,8,30,4,9818.655132
2023,8,30,5,9280.748128
2023,8,30,6,9336.317033
2023,8,30,7,9270.375265
2023,8,30,8,9494.873643
2023,8,30,9,9925.347431
2023,8,30,10,10535.12355
2023,8,30,11,11193.05939
2023,8,30,12,11947.31467
2023,8,30,13,12239.23665
2023,8,30,14,12248.12768
2023,8,30,15,12088.83015
2023,8,30,16,12076.23453
2023,8,30,17,12358.52457
2023,8,30,18,12376.30662
2023,8,30,19,12480.77616
2023,8,30,20,12414.83439
2023,8,30,21,12553.3862
2023,8,30,22,12496.33546
2023,8,30,23,12708.97913
2023,8,30,24,12976.4508
2023,8,31,1,12292.5828
2023,8,31,2,11459.04922
2023,8,31,3,10687.01189
2023,8,31,4,10006.84849
2023,8,31,5,9680.844247
2023,8,31,6,9382.994914
2023,8,31,7,9325.944171
2023,8,31,8,9534.142336
2023,8,31,9,9895.710681
2023,8,31,10,10511.41415
2023,8,31,11,11093.03536
2023,8,31,12,11679.84301
2023,8,31,13,11522.02731
2023,8,31,14,11530.17742
2023,8,31,15,11634.64696
2023,8,31,16,11636.86972
2023,8,31,17,11848.77248
2023,8,31,18,11884.33658
2023,8,31,19,11933.97813
2023,8,31,20,12010.29276
2023,8,31,21,12265.16881
2023,8,31,22,12312.58761
2023,8,31,23,12665.26493
2023,8,31,24,13167.60783
2023,9,1,1,12433.35736
2023,9,1,2,11539.80936
2023,9,1,3,10578.09684
2023,9,1,4,9889.783331
2023,9,1,5,9662.321278
2023,9,1,6,9534.142336
2023,9,1,7,9545.256118
2023,9,1,8,9660.839441
2023,9,1,9,10186.15083
2023,9,1,10,11191.57756
2023,9,1,11,11499.05883
2023,9,1,12,11694.66138
2023,9,1,13,11660.57912
2023,9,1,14,11607.97389
2023,9,1,15,11470.90392
2023,9,1,16,11575.37346
2023,9,1,17,11666.50647
2023,9,1,18,11876.92739
2023,9,1,19,11981.39693
2023,9,1,20,11945.09191
2023,9,1,21,12094.01658
2023,9,1,22,12241.45941
2023,9,1,23,12643.77829
2023,9,1,24,12761.58436
2023,9,2,1,12131.06252
2023,9,2,2,11084.88526
2023,9,2,3,10401.75818
2023,9,2,4,9786.054708
2023,9,2,5,9520.805799
2023,9,2,6,9405.963395
2023,9,2,7,9437.8229
2023,9,2,8,9607.493292
2023,9,2,9,10000.18022
2023,9,2,10,11029.31635
2023,9,2,11,11585.00541
2023,9,2,12,12028.81573
2023,9,2,13,12034.74308
2023,9,2,14,11909.52781
2023,9,2,15,11654.65177
2023,9,2,16,11721.33445
2023,9,2,17,11793.94449
2023,9,2,18,11666.50647
2023,9,2,19,11948.79651
2023,9,2,20,11760.60315
2023,9,2,21,12008.07001
2023,9,2,22,12029.55665
2023,9,2,23,12523.00853
2023,9,2,24,12788.25744
2023,9,3,1,12224.41828
2023,9,3,2,11173.05459
2023,9,3,3,10390.6444
2023,9,3,4,9825.323401
2023,9,3,5,9616.384317
2023,9,3,6,9341.503464
2023,9,3,7,9337.798871
2023,9,3,8,9423.745444
2023,9,3,9,10004.62574
2023,9,3,10,10941.14702
2023,9,3,11,11347.91141
2023,9,3,12,11412.37134
2023,9,3,13,11353.09784
2023,9,3,14,11164.90448
2023,9,3,15,10961.89275
2023,9,3,16,10981.15663
2023,9,3,17,11006.34787
2023,9,3,18,11074.5124
2023,9,3,19,11070.8078
2023,9,3,20,11371.62081
2023,9,3,21,11321.97925
2023,9,3,22,11737.63467
2023,9,3,23,12228.86379
2023,9,3,24,12585.98662
2023,9,4,1,11948.79651
2023,9,4,2,11109.33558
2023,9,4,3,10404.72186
2023,9,4,4,9835.696263
2023,9,4,5,9526.733149
2023,9,4,6,9457.086788
2023,9,4,7,9317.053146
2023,9,4,8,9442.268413
2023,9,4,9,9583.042973
2023,9,4,10,9895.710681
2023,9,4,11,10314.32977
2023,9,4,12,10687.75281
2023,9,4,13,10967.8201
2023,9,4,14,11025.61176
2023,9,4,15,11076.73515
2023,9,4,16,11001.90236
2023,9,4,17,11046.35748
2023,9,4,18,11022.64808
2023,9,4,19,11078.95791
2023,9,4,20,11081.92158
2023,9,4,21,11237.51452
2023,9,4,22,11689.47495
2023,9,4,23,12014.73828
2023,9,4,24,12411.1298
2023,9,5,1,11608.71481
2023,9,5,2,10902.61925
2023,9,5,3,10232.82871
2023,9,5,4,9721.594778
2023,9,5,5,9217.770035
2023,9,5,6,9225.179222
2023,9,5,7,9089.591093
2023,9,5,8,9101.445793
2023,9,5,9,9257.038728
2023,9,5,10,9565.260924
2023,9,5,11,9788.277464
2023,9,5,12,10175.77796
2023,9,5,13,10687.01189
2023,9,5,14,10685.53006
2023,9,5,15,10566.98306
2023,9,5,16,10584.02419
2023,9,5,17,10401.75818
2023,9,5,18,10333.59366
2023,9,5,19,10503.26405
2023,9,5,20,10761.10377
2023,9,5,21,11027.0936
2023,9,5,22,11441.26717
2023,9,5,23,12094.01658
2023,9,5,24,12348.15171
2023,9,6,1,11747.26661
2023,9,6,2,10835.93656
2023,9,6,3,10041.67167
2023,9,6,4,9472.646081
2023,9,6,5,9197.02431
2023,9,6,6,9150.34643
2023,9,6,7,9060.695262
2023,9,6,8,9208.87901
2023,9,6,9,9795.686651
2023,9,6,10,10818.89543
2023,9,6,11,11116.74476
2023,9,6,12,11442.00809
2023,9,6,13,11196.02307
2023,9,6,14,11165.6454
2023,9,6,15,11024.87084
2023,9,6,16,10943.36978
2023,9,6,17,11075.25331
2023,9,6,18,10981.15663
2023,9,6,19,11140.45416
2023,9,6,20,11275.30137
2023,9,6,21,11529.4365
2023,9,6,22,11831.73135
2023,9,6,23,12530.41772
2023,9,6,24,12714.16557
2023,9,7,1,12103.64852
2023,9,7,2,11018.94349
2023,9,7,3,10212.8239
2023,9,7,4,9541.551524
2023,9,7,5,9314.089471
2023,9,7,6,9220.73371
2023,9,7,7,9206.656254
2023,9,7,8,9326.68509
2023,9,7,9,9867.555769
2023,9,7,10,11121.93119
2023,9,7,11,11463.49473
2023,9,7,12,11623.53318
2023,9,7,13,11399.77572
2023,9,7,14,11415.33502
2023,9,7,15,11094.5172
2023,9,7,16,11231.58717
2023,9,7,17,11055.24851
2023,9,7,18,11059.69402
2023,9,7,19,11107.85374
2023,9,7,20,11190.83664
2023,9,7,21,11612.4194
2023,9,7,22,12011.7746
2023,9,7,23,12862.34931
2023,9,7,24,13069.06564
2023,9,8,1,12217.00909
2023,9,8,2,11175.27734
2023,9,8,3,10375.82602
2023,9,8,4,9771.236333
2023,9,8,5,9391.14502
2023,9,8,6,9191.09696
2023,9,8,7,9253.334134
2023,9,8,8,9361.50827
2023,9,8,9,9866.81485
2023,9,8,10,10939.66518
2023,9,8,11,11438.3035
2023,9,8,12,11528.69558
2023,9,8,13,11330.87028
2023,9,8,14,11010.79338
2023,9,8,15,11058.9531
2023,9,8,16,11061.91678
2023,9,8,17,11187.13204
2023,9,8,18,11290.11975
2023,9,8,19,11287.89699
2023,9,8,20,11506.46802
2023,9,8,21,11896.9322
2023,9,8,22,12113.28047
2023,9,8,23,12748.98875
2023,9,8,24,12922.36373
2023,9,9,1,12226.64103
2023,9,9,2,11178.24102
2023,9,9,3,10430.65401
2023,9,9,4,9771.236333
2023,9,9,5,9451.159438
2023,9,9,6,9315.571308
2023,9,9,7,9260.002403
2023,9,9,8,9485.2417
2023,9,9,9,9904.601706
2023,9,9,10,10944.85162
2023,9,9,11,11419.03961
2023,9,9,12,11536.10477
2023,9,9,13,11430.15339
2023,9,9,14,11165.6454
2023,9,9,15,11010.79338
2023,9,9,16,11092.29445
2023,9,9,17,11338.27947
2023,9,9,18,11297.52894
2023,9,9,19,11364.95254
2023,9,9,20,11484.98138
2023,9,9,21,11793.94449
2023,9,9,22,11945.09191
2023,9,9,23,12771.95723
2023,9,9,24,12940.8867
2023,9,10,1,12124.39425
2023,9,10,2,11118.2266
2023,9,10,3,10278.02475
2023,9,10,4,9800.873083
2023,9,10,5,9422.263607
2023,9,10,6,9330.389683
2023,9,10,7,9273.33894
2023,9,10,8,9437.081982
2023,9,10,9,9969.802555
2023,9,10,10,10985.60215
2023,9,10,11,11456.82646
2023,9,10,12,11574.63254
2023,9,10,13,11495.35424
2023,9,10,14,11334.57487
2023,9,10,15,11160.45897
2023,9,10,16,11338.27947
2023,9,10,17,11334.57487
2023,9,10,18,11459.04922
2023,9,10,19,11473.8676
2023,9,10,20,11782.83071
2023,9,10,21,12000.66082
2023,9,10,22,12168.10845
2023,9,10,23,12744.54323
2023,9,10,24,12793.44387
2023,9,11,1,12179.22224
2023,9,11,2,11196.02307
2023,9,11,3,10382.49429
2023,9,11,4,9799.391245
2023,9,11,5,9526.733149
2023,9,11,6,9340.021627
2023,9,11,7,9300.012015
2023,9,11,8,9294.825584
2023,9,11,9,9480.055269
2023,9,11,10,9854.219232
2023,9,11,11,10236.5333
2023,9,11,12,10815.93176
2023,9,11,13,10933.73783
2023,9,11,14,10973.00653
2023,9,11,15,10838.15932
2023,9,11,16,10765.54928
2023,9,11,17,10706.27578
2023,9,11,18,10861.1278
2023,9,11,19,10862.60964
2023,9,11,20,11104.89006
2023,9,11,21,11327.16569
2023,9,11,22,11565.0006
2023,9,11,23,12162.1811
2023,9,11,24,12151.80824
2023,9,12,1,11612.4194
2023,9,12,2,10844.82759
2023,9,12,3,10075.75393
2023,9,12,4,9619.347992
2023,9,12,5,9318.534983
2023,9,12,6,9045.876887
2023,9,12,7,9098.482118
2023,9,12,8,9113.300493
2023,9,12,9,9200.728904
2023,9,12,10,9563.038167
2023,9,12,11,9944.611318
2023,9,12,12,10328.40722
2023,9,12,13,10635.8885
2023,9,12,14,10603.28808
2023,9,12,15,10586.24695
2023,9,12,16,10632.18391
2023,9,12,17,10558.83295
2023,9,12,18,10592.91521
2023,9,12,19,10722.57599
2023,9,12,20,10957.44723
2023,9,12,21,11372.36173
2023,9,12,22,11719.1117
2023,9,12,23,12514.11751
2023,9,12,24,12419.27991
2023,9,13,1,11752.45304
2023,9,13,2,10795.92695
2023,9,13,3,10189.1145
2023,9,13,4,9545.997036
2023,9,13,5,9327.426008
2023,9,13,6,9163.682967
2023,9,13,7,9099.223037
2023,9,13,8,9311.866715
2023,9,13,9,9764.568064
2023,9,13,10,10957.44723
2023,9,13,11,11379.77092
2023,9,13,12,11662.80187
2023,9,13,13,11729.48456
2023,9,13,14,11385.69827
2023,9,13,15,11180.46378
2023,9,13,16,11371.62081
2023,9,13,17,11422.00328
2023,9,13,18,11381.25275
2023,9,13,19,11880.63198
2023,9,13,20,11974.72866
2023,9,13,21,12192.55877
2023,9,13,22,12431.87553
2023,9,13,23,12939.40486
2023,9,13,24,12822.3397
2023,9,14,1,12051.78421
2023,9,14,2,11128.59946
2023,9,14,3,10289.13853
2023,9,14,4,9744.563258
2023,9,14,5,9554.888061
2023,9,14,6,9285.19364
2023,9,14,7,9386.699507
2023,9,14,8,9534.142336
2023,9,14,9,9996.47563
2023,9,14,10,11016.72073
2023,9,14,11,11587.96908
2023,9,14,12,11951.01926
2023,9,14,13,11699.10689
2023,9,14,14,11565.74152
2023,9,14,15,11377.54816
2023,9,14,16,11480.53586
2023,9,14,17,11771.71693
2023,9,14,18,11720.59354
2023,9,14,19,11798.39
2023,9,14,20,11817.65389
2023,9,14,21,12134.76711
2023,9,14,22,12356.30181
2023,9,14,23,12930.51384
2023,9,14,24,12837.15808
2023,9,15,1,12104.38944
2023,9,15,2,11109.33558
2023,9,15,3,10240.23789
2023,9,15,4,9771.977252
2023,9,15,5,9408.92707
2023,9,15,6,9311.866715
2023,9,15,7,9338.539789
2023,9,15,8,9557.110817
2023,9,15,9,9924.606512
2023,9,15,10,11067.84413
2023,9,15,11,11471.64484
2023,9,15,12,11633.90604
2023,9,15,13,11504.98618
2023,9,15,14,11311.60639
2023,9,15,15,11127.11763
2023,9,15,16,11244.18279
2023,9,15,17,11472.38576
2023,9,15,18,11283.45148
2023,9,15,19,11382.73459
2023,9,15,20,11703.5524
2023,9,15,21,11888.04117
2023,9,15,22,12162.92202
2023,9,15,23,13069.06564
2023,9,15,24,12783.81193
2023,9,16,1,12152.54916
2023,9,16,2,11138.97233
2023,9,16,3,10277.28383
2023,9,16,4,9748.267852
2023,9,16,5,9425.227282
2023,9,16,6,9313.348552
2023,9,16,7,9321.498658
2023,9,16,8,9391.14502
2023,9,16,9,9940.906724
2023,9,16,10,11164.90448
2023,9,16,11,11468.68116
2023,9,16,12,11679.10209
2023,9,16,13,11687.25219
2023,9,16,14,11294.56526
2023,9,16,15,11305.67904
2023,9,16,16,11247.88738
2023,9,16,17,11552.40498
2023,9,16,18,11256.03749
2023,9,16,19,11478.31311
2023,9,16,20,11871.74096
2023,9,16,21,11996.95623
2023,9,16,22,12337.03793
2023,9,16,23,13121.67087
2023,9,16,24,12999.41928
2023,9,17,1,12176.25856
2023,9,17,2,11092.29445
2023,9,17,3,10369.89867
2023,9,17,4,9750.490608
2023,9,17,5,9427.450038
2023,9,17,6,9437.081982
2023,9,17,7,9225.920141
2023,9,17,8,9525.251312
2023,9,17,9,10136.50927
2023,9,17,10,10910.02844
2023,9,17,11,11417.55777
2023,9,17,12,11863.59085
2023,9,17,13,11565.74152
2023,9,17,14,11447.93544
2023,9,17,15,11331.6112
2023,9,17,16,11376.80724
2023,9,17,17,11556.85049
2023,9,17,18,11659.8382
2023,9,17,19,11805.79919
2023,9,17,20,11999.17898
2023,9,17,21,12211.82266
2023,9,17,22,12288.87821
2023,9,17,23,12930.51384
2023,9,17,24,12666.00585
2023,9,18,1,12064.37983
2023,9,18,2,11177.5001
2023,9,18,3,10471.40454
2023,9,18,4,9882.374144
2023,9,18,5,9597.861348
2023,9,18,6,9302.97569
2023,9,18,7,9343.726221
2023,9,18,8,9394.108695
2023,9,18,9,9551.183467
2023,9,18,10,9866.073932
2023,9,18,11,10541.0509
2023,9,18,12,11504.98618
2023,9,18,13,11901.37771
2023,9,18,14,11782.83071
2023,9,18,15,11827.28583
2023,9,18,16,11764.30774
2023,9,18,17,11831.73135
2023,9,18,18,11649.46534
2023,9,18,19,11695.4023
2023,9,18,20,11845.06788
2023,9,18,21,11885.0775
2023,9,18,22,12179.96315
2023,9,18,23,12661.56033
2023,9,18,24,12349.63355
2023,9,19,1,11741.33926
2023,9,19,2,10948.55621
2023,9,19,3,10291.36129
2023,9,19,4,9627.498098
2023,9,19,5,9391.885939
2023,9,19,6,9226.66106
2023,9,19,7,9174.055829
2023,9,19,8,9128.859786
2023,9,19,9,9454.864031
2023,9,19,10,9773.459089
2023,9,19,11,10020.18503
2023,9,19,12,10742.5808
2023,9,19,13,10955.22448
2023,9,19,14,11034.50278
2023,9,19,15,10932.256
2023,9,19,16,10999.6796
2023,9,19,17,11101.18547
2023,9,19,18,11196.02307
2023,9,19,19,11207.87777
2023,9,19,20,11399.0348
2023,9,19,21,11644.27891
2023,9,19,22,12056.22972
2023,9,19,23,12377.78846
2023,9,19,24,12143.65814
2023,9,20,1,11679.10209
2023,9,20,2,10890.02363
2023,9,20,3,10146.88213
2023,9,20,4,9523.028555
2023,9,20,5,9312.607633
2023,9,20,6,9154.051023
2023,9,20,7,9150.34643
2023,9,20,8,9319.275902
2023,9,20,9,9773.459089
2023,9,20,10,11174.53643
2023,9,20,11,11585.74633
2023,9,20,12,12081.42096
2023,9,20,13,12340.0016
2023,9,20,14,12194.78153
2023,9,20,15,11915.45516
2023,9,20,16,12142.1763
2023,9,20,17,12092.53474
2023,9,20,18,12255.53687
2023,9,20,19,12345.92895
2023,9,20,20,12466.69871
2023,9,20,21,12617.84613
2023,9,20,22,12935.70027
2023,9,20,23,13212.06296
2023,9,20,24,12816.41235
2023,9,21,1,12121.43057
2023,9,21,2,11343.4659
2023,9,21,3,10479.55465
2023,9,21,4,9799.391245
2023,9,21,5,9511.914774
2023,9,21,6,9432.636469
2023,9,21,7,9400.776963
2023,9,21,8,9516.360287
2023,9,21,9,10159.47775
2023,9,21,10,11125.63579
2023,9,21,11,11730.22548
2023,9,21,12,12256.27778
2023,9,21,13,12405.20245
2023,9,21,14,12440.02563
2023,9,21,15,12334.81517
2023,9,21,16,12151.06732
2023,9,21,17,12382.23397
2023,9,21,18,12526.71312
2023,9,21,19,12479.29432
2023,9,21,20,12664.52401
2023,9,21,21,12766.02988
2023,9,21,22,13123.89363
2023,9,21,23,13318.01434
2023,9,21,24,12987.56458
2023,9,22,1,12492.63086
2023,9,22,2,11596.11919
2023,9,22,3,10792.22236
2023,9,22,4,10157.99591
2023,9,22,5,9831.99167
2023,9,22,6,9662.321278
2023,9,22,7,9651.948416
2023,9,22,8,9785.313789
2023,9,22,9,10461.7726
2023,9,22,10,11565.74152
2023,9,22,11,12265.16881
2023,9,22,12,12933.47751
2023,9,22,13,13043.13349
2023,9,22,14,12888.28147
2023,9,22,15,12682.30606
2023,9,22,16,12763.0662
2023,9,22,17,12796.40755
2023,9,22,18,12680.0833
2023,9,22,19,12756.39793
2023,9,22,20,12746.76599
2023,9,22,21,13031.27879
2023,9,22,22,13545.47639
2023,9,22,23,13693.66014
2023,9,22,24,13666.24615
2023,9,23,1,12932.73659
2023,9,23,2,12037.70676
2023,9,23,3,11033.02095
2023,9,23,4,10493.6321
2023,9,23,5,10091.31323
2023,9,23,6,9919.420081
2023,9,23,7,9792.722976
2023,9,23,8,10028.33514
2023,9,23,9,10655.15239
2023,9,23,10,11772.45785
2023,9,23,11,12360.74733
2023,9,23,12,13089.81137
2023,9,23,13,13330.60996
2023,9,23,14,13066.10197
